timestamp,operacion,codigo,titulo,sede,tiempo_respuesta_ms,exito
2025-11-17T17:08:01.548794,prestamo,LIB0001,Cien años de soledad,SedeA,2.13,True
2025-11-17T17:08:01.550059,devolucion,LIB0002,Don Quijote de la Mancha,SedeB,0.49,True
2025-11-17T17:08:01.564755,renovacion,LIB0003,El amor en los tiempos del cólera,SedeA,0.52,True
2025-11-17T17:08:01.565590,prestamo,LIB0004,1984,SedeB,0.29,True
2025-11-17T17:08:01.566188,devolucion,LIB0005,Crónica de una muerte anunciada,SedeA,0.25,True
2025-11-17T17:08:01.566920,prestamo,LIB0006,La sombra del viento,SedeB,0.23,True
2025-11-17T17:08:01.567617,renovacion,LIB0007,El principito,SedeA,0.24,True
2025-11-17T17:08:01.568165,devolucion,LIB0008,Orgullo y prejuicio,SedeB,0.23,True
2025-11-17T17:08:01.568851,prestamo,LIB0009,Harry Potter y la piedra filosofal,SedeA,0.24,True
2025-11-17T17:08:01.569560,renovacion,LIB0010,El código Da Vinci,SedeB,0.35,True
2025-11-17T17:08:01.570136,prestamo,LIB0011,Los juegos del hambre,SedeA,0.26,True
2025-11-17T17:08:01.570654,devolucion,LIB0012,Cincuenta sombras de Grey,SedeB,0.22,True
2025-11-17T17:08:01.571252,renovacion,LIB0013,El hobbit,SedeA,0.22,True
2025-11-17T17:08:01.571752,prestamo,LIB0014,El señor de los anillos,SedeB,0.21,True
2025-11-17T17:08:01.572392,devolucion,LIB0015,Crepúsculo,SedeA,0.32,True
2025-11-17T17:08:01.572991,prestamo,LIB0016,La casa de los espíritus,SedeB,0.25,True
2025-11-17T17:08:01.573733,renovacion,LIB0017,El alquimista,SedeA,0.32,True
2025-11-17T17:08:01.574662,devolucion,LIB0018,La ciudad y los perros,SedeB,0.39,True
2025-11-17T17:08:01.576551,prestamo,LIB0019,Rayuela,SedeA,0.81,True
2025-11-17T17:08:01.579459,renovacion,LIB0020,Pedro Páramo,SedeB,1.67,True
2025-11-17T17:08:01.580929,prestamo,LIB0021,Ficciones,SedeA,0.57,True
2025-11-17T17:08:01.582484,devolucion,LIB0022,El túnel,SedeB,0.65,True
2025-11-17T17:08:01.583453,prestamo,LIB0023,Los detectives salvajes,SedeA,0.41,True
2025-11-17T17:08:01.584117,renovacion,LIB0024,La tregua,SedeB,0.29,True
2025-11-17T17:08:01.584732,devolucion,LIB0025,El perfume,SedeA,0.26,True
2025-11-17T17:08:01.585372,prestamo,LIB0026,La metamorfosis,SedeB,0.29,True
2025-11-17T17:08:01.586109,renovacion,LIB0027,El extranjero,SedeA,0.24,True
2025-11-17T17:08:01.586883,devolucion,LIB0028,Crimen y castigo,SedeB,0.23,True
2025-11-17T17:08:01.587612,prestamo,LIB0029,Los miserables,SedeA,0.29,True
2025-11-17T17:08:01.588146,renovacion,LIB0030,Guerra y paz,SedeB,0.23,True
2025-11-17T17:08:01.588699,prestamo,LIB0031,Anna Karenina,SedeA,0.23,True
2025-11-17T17:08:01.589194,devolucion,LIB0032,Ulises,SedeB,0.20,True
2025-11-17T17:08:01.589956,renovacion,LIB0033,En busca del tiempo perdido,SedeA,0.35,True
2025-11-17T17:08:01.591191,prestamo,LIB0034,La Odisea,SedeB,0.54,True
